"","Behaviour","START","STOP","Duration","ID"
"1","Courtship.Start",6169.91,6170.77,0.860000000000582,"g2.H30xG38"
"2","Leg Showcase",6170.77,6182.89,12.1199999999999,"g2.H30xG38"
"3","Freezing",6182.89,6185.78,2.88999999999942,"g2.H30xG38"
"4","Leg Showcase",6185.78,6202.68,16.1400000000012,"g2.H30xG38"
"7","Freezing",6202.68,6209.28,6.59999999999945,"g2.H30xG38"
"8","Leg Showcase",6209.28,6235.8,26.5200000000004,"g2.H30xG38"
"9","Freezing",6235.8,6242.11,6.30999999999949,"g2.H30xG38"
"10","Leg Showcase",6242.11,6256.18,14.0700000000006,"g2.H30xG38"
"11","Freezing",6256.18,6257.8,1.61999999999989,"g2.H30xG38"
"12","Leg Showcase",6257.8,6262.94,5.13999999999942,"g2.H30xG38"
"13","Freezing",6262.94,6267.46,4.52000000000044,"g2.H30xG38"
"14","Abdomen Tapping",6267.46,6267.47,0.0100000000002183,"g2.H30xG38"
"15","Freezing",6267.47,6275.93,8.46000000000004,"g2.H30xG38"
"16","Leg Showcase",6275.93,6287.35,11.4200000000001,"g2.H30xG38"
"17","Freezing",6287.35,6290.19,2.83999999999924,"g2.H30xG38"
"18","Leg Showcase",6290.19,6296.44,6.25,"g2.H30xG38"
"19","Freezing",6296.44,6299.03,2.59000000000015,"g2.H30xG38"
"20","Leg Showcase",6299.03,6312.16,13.1300000000001,"g2.H30xG38"
"21","Freezing",6312.16,6313.36,1.19999999999982,"g2.H30xG38"
"22","Leg Showcase",6313.36,6317.04,3.68000000000029,"g2.H30xG38"
"23","Freezing",6317.04,6320.24,3.19999999999982,"g2.H30xG38"
"24","Leg Showcase",6320.24,6334.29,14.0500000000002,"g2.H30xG38"
"25","Freezing",6334.29,6339.25,4.96000000000004,"g2.H30xG38"
"26","Leg Showcase",6339.25,6361.42,22.1700000000001,"g2.H30xG38"
"27","Freezing",6361.42,6367.97,6.55000000000018,"g2.H30xG38"
"28","Leg Showcase",6367.97,6369.3,1.32999999999993,"g2.H30xG38"
"29","Abdomen Tapping",6369.3,6369.31,0.0100000000002183,"g2.H30xG38"
"30","Leg Showcase",6369.31,6378.46,9.14999999999964,"g2.H30xG38"
"31","Freezing",6378.46,6379.84,1.38000000000011,"g2.H30xG38"
"32","Leg Showcase",6379.84,6489.97,110.13,"g2.H30xG38"
"33","Freezing",6489.97,6491.33,1.35999999999967,"g2.H30xG38"
"34","Leg Showcase",6491.33,6495.1,3.77000000000044,"g2.H30xG38"
"35","Abdomen Tapping",6495.1,6495.11,0.00999999999930878,"g2.H30xG38"
"36","Leg Showcase",6495.11,6548.21,53.1000000000004,"g2.H30xG38"
"37","Freezing",6548.21,6549.51,1.30000000000018,"g2.H30xG38"
"38","Leg Showcase",6549.51,6551.68,2.17000000000007,"g2.H30xG38"
"39","Freezing",6551.68,6557.38,5.69999999999982,"g2.H30xG38"
"40","Leg Showcase",6557.38,6572.31,14.9300000000003,"g2.H30xG38"
"41","Abdomen Tapping",6572.31,6572.32,0.00999999999930878,"g2.H30xG38"
"42","Leg Showcase",6572.32,6616.09,43.7700000000004,"g2.H30xG38"
