"","Behaviour","START","STOP","Duration","ID"
"1","Courtship.Start",1074.18,1076.09,1.90999999999985,"g2.J110xJ140"
"2","Leg Showcase",1076.09,1080.6,4.50999999999999,"g2.J110xJ140"
"3","Freezing",1080.6,1156.96,76.3600000000001,"g2.J110xJ140"
"4","Leg Showcase",1156.96,1165.6,8.63999999999987,"g2.J110xJ140"
"5","Freezing",1165.6,1175.13,9.5300000000002,"g2.J110xJ140"
"6","Leg Showcase",1175.13,1178.73,3.59999999999991,"g2.J110xJ140"
"7","Leg Showcase + Pedipalp Showcase",1178.73,1181.92,3.19000000000005,"g2.J110xJ140"
"8","Leg Showcase",1181.92,1187.81,5.88999999999987,"g2.J110xJ140"
"9","Leg Showcase + Pedipalp Showcase",1187.81,1188.97,1.16000000000008,"g2.J110xJ140"
"10","Leg Showcase",1188.97,1206.51,17.54,"g2.J110xJ140"
"11","Freezing",1206.51,1240.03,33.52,"g2.J110xJ140"
"12","Leg Showcase",1240.03,1252.79,12.76,"g2.J110xJ140"
"13","Freezing",1252.79,1254.51,1.72000000000003,"g2.J110xJ140"
"14","Leg Showcase",1254.51,1271.79,17.28,"g2.J110xJ140"
"15","Freezing",1271.79,1275.22,3.43000000000006,"g2.J110xJ140"
"16","Leg Showcase",1275.22,1282.86,7.63999999999987,"g2.J110xJ140"
"17","Freezing",1282.86,1296.52,13.6600000000001,"g2.J110xJ140"
"18","Leg Showcase",1296.52,1306.02,9.5,"g2.J110xJ140"
"19","Leg Showcase + Pedipalp Showcase",1306.02,1307.74,1.72000000000003,"g2.J110xJ140"
"20","Leg Showcase",1307.74,1316.07,8.32999999999993,"g2.J110xJ140"
"21","Freezing",1316.07,1321.66,5.59000000000015,"g2.J110xJ140"
"23","Leg Showcase + Pedipalp Showcase",1321.68,1323.29,1.6099999999999,"g2.J110xJ140"
"24","Leg Showcase",1323.29,1324.83,1.53999999999996,"g2.J110xJ140"
"25","Leg Showcase + Pedipalp Showcase",1324.83,1330.62,5.78999999999996,"g2.J110xJ140"
"27","Freezing",1331.07,1343.63,12.5600000000002,"g2.J110xJ140"
"29","Leg Showcase + Pedipalp Showcase",1343.64,1353.59,9.94999999999982,"g2.J110xJ140"
"30","Freezing",1353.59,1363.11,9.51999999999998,"g2.J110xJ140"
"31","Abdomen Tapping",1363.11,1363.12,0.00999999999999091,"g2.J110xJ140"
"34","Leg Showcase + Pedipalp Showcase",1364.4,1377.83,13.4299999999998,"g2.J110xJ140"
"35","Freezing",1377.83,1380.29,2.46000000000004,"g2.J110xJ140"
"37","Leg Showcase",1380.92,1396.29,15.3699999999999,"g2.J110xJ140"
"38","Freezing",1396.29,1406.25,9.96000000000004,"g2.J110xJ140"
"40","Leg Showcase + Pedipalp Showcase",1406.58,1408.35,1.76999999999998,"g2.J110xJ140"
"41","Leg Showcase",1408.35,1410.38,2.0300000000002,"g2.J110xJ140"
"42","Freezing",1410.38,1424.16,13.78,"g2.J110xJ140"
"43","Abdomen Tapping",1424.16,1424.17,0.00999999999999091,"g2.J110xJ140"
"44","Freezing",1424.17,1470.11,45.9399999999998,"g2.J110xJ140"
"46","Leg Showcase + Pedipalp Showcase",1470.45,1473.19,2.74000000000001,"g2.J110xJ140"
"47","Freezing",1473.19,1474.9,1.71000000000004,"g2.J110xJ140"
"48","Leg Showcase",1474.9,1478.88,3.98000000000002,"g2.J110xJ140"
