"","Behaviour","START","STOP","Duration","ID"
"1","Abdomen Tapping",4261.04,4262.79,1.75,"g2.J102xJ161"
"2","Leg Showcase",4262.79,4308.47,44.0300000000007,"g2.J102xJ161"
"7","Abdomen Tapping",4308.47,4308.48,0.00999999999930878,"g2.J102xJ161"
"8","Leg Showcase",4308.48,4328.05,19.5700000000006,"g2.J102xJ161"
"9","Leg Showcase + Pedipalp Showcase",4328.05,4332.96,4.90999999999985,"g2.J102xJ161"
"10","Leg Showcase",4332.96,4368.37,35.4099999999999,"g2.J102xJ161"
"11","Leg Showcase + Pedipalp Showcase",4368.37,4369.82,1.44999999999982,"g2.J102xJ161"
"12","Leg Showcase",4369.82,4430.09,60.2700000000004,"g2.J102xJ161"
"13","Freezing",4430.09,4432.9,2.80999999999949,"g2.J102xJ161"
"14","Leg Showcase",4432.9,4435.52,2.6200000000008,"g2.J102xJ161"
"15","Abdomen Tapping",4435.52,4435.53,0.00999999999930878,"g2.J102xJ161"
"16","Leg Showcase",4435.53,4439.99,4.46000000000004,"g2.J102xJ161"
"17","Freezing",4439.99,4445.49,5.5,"g2.J102xJ161"
"18","Retreat",4445.49,4449.04,3.55000000000018,"g2.J102xJ161"
"19","Freezing",4449.04,4479.92,30.8800000000001,"g2.J102xJ161"
"20","Leg Showcase",4479.92,4482.44,2.51999999999953,"g2.J102xJ161"
"21","Freezing",4482.44,4485.91,3.47000000000025,"g2.J102xJ161"
"22","Leg Showcase",4485.91,4575.5,89.5900000000001,"g2.J102xJ161"
"23","Abdomen Tapping",4575.5,4575.51,0.0100000000002183,"g2.J102xJ161"
"24","Leg Showcase",4575.51,4579.1,3.59000000000015,"g2.J102xJ161"
"25","Freezing",4579.1,4586.55,7.44999999999982,"g2.J102xJ161"
"26","Leg Showcase",4586.55,4631.52,44.9700000000003,"g2.J102xJ161"
"27","Freezing",4631.52,4632.79,1.26999999999953,"g2.J102xJ161"
"28","Leg Showcase",4632.79,4634.7,1.90999999999985,"g2.J102xJ161"
"29","Freezing",4634.7,4636.28,1.57999999999993,"g2.J102xJ161"
"30","Abdomen Tapping",4636.28,4636.29,0.0100000000002183,"g2.J102xJ161"
"32","Leg Showcase",4636.66,4656.09,19.4300000000003,"g2.J102xJ161"
"33","Abdomen Tapping",4656.09,4656.1,0.0100000000002183,"g2.J102xJ161"
"34","Leg Showcase",4656.1,4658.95,2.84999999999945,"g2.J102xJ161"
"35","Freezing",4658.95,4706.72,46.8999999999996,"g2.J102xJ161"
"40","Mounting.Start",4706.74,4706.75,0.0100000000002183,"g2.J102xJ161"
"41","Leg Showcase + Mounted + Pedipalp Showcase",4706.75,4710.68,3.93000000000029,"g2.J102xJ161"
"42","Mounted + Freezing",4710.68,4714.69,4.00999999999931,"g2.J102xJ161"
"46","Retreat",4715.8,4717.34,1.53999999999996,"g2.J102xJ161"
