"","Behaviour","START","STOP","Duration","ID"
"1","Courtship.Start",10804.65,10808.75,4.10000000000036,"g2.H62xG33"
"2","Leg Showcase",10808.75,10814.91,6.15999999999985,"g2.H62xG33"
"3","Abdomen Tapping",10814.91,10814.92,0.0100000000002183,"g2.H62xG33"
"4","Leg Showcase",10814.92,10918.81,103.889999999999,"g2.H62xG33"
"5","Abdomen Tapping",10918.81,10918.82,0.0100000000002183,"g2.H62xG33"
"6","Leg Showcase",10918.82,10968.36,49.5400000000009,"g2.H62xG33"
"7","Abdomen Tapping",10968.36,10968.37,0.0100000000002183,"g2.H62xG33"
"8","Leg Showcase",10968.37,11004.21,35.8399999999983,"g2.H62xG33"
"9","Abdomen Tapping",11004.21,11004.22,0.0100000000002183,"g2.H62xG33"
"11","Freezing",11004.62,11039.85,35.2299999999996,"g2.H62xG33"
"12","Leg Showcase",11039.85,11112.06,72.2099999999991,"g2.H62xG33"
"13","Freezing",11112.06,11117.9,5.84000000000015,"g2.H62xG33"
"14","Leg Showcase",11117.9,11123.99,6.09000000000015,"g2.H62xG33"
"15","Abdomen Tapping",11123.99,11124,0.0100000000002183,"g2.H62xG33"
"16","Leg Showcase",11124,11134.24,10.2399999999998,"g2.H62xG33"
"17","Freezing",11134.24,11157.31,23.0699999999997,"g2.H62xG33"
"18","Abdomen Tapping",11157.31,11157.32,0.0100000000002183,"g2.H62xG33"
"19","Freezing",11157.32,11160.08,2.76000000000022,"g2.H62xG33"
"20","Leg Showcase",11160.08,11180.35,20.2700000000004,"g2.H62xG33"
"21","Freezing",11180.35,11190.23,9.8799999999992,"g2.H62xG33"
"22","Leg Showcase",11190.23,11199.39,9.15999999999985,"g2.H62xG33"
"23","Leg Showcase + Pedipalp Showcase",11199.39,11202.8,3.40999999999985,"g2.H62xG33"
"24","Leg Showcase",11202.8,11240.52,37.7200000000012,"g2.H62xG33"
"25","Freezing",11240.52,11254.18,13.6599999999999,"g2.H62xG33"
"26","Leg Showcase",11254.18,11269.82,15.6399999999994,"g2.H62xG33"
"27","Freezing",11269.82,11271.08,1.26000000000022,"g2.H62xG33"
"28","Leg Showcase",11271.08,11297.9,26.8199999999997,"g2.H62xG33"
"29","Freezing",11297.9,11300.73,2.82999999999993,"g2.H62xG33"
"30","Leg Showcase",11300.73,11323.97,23.2399999999998,"g2.H62xG33"
"31","Freezing",11323.97,11329.81,4.98999999999978,"g2.H62xG33"
"34","Abdomen Tapping",11329.81,11329.82,0.0100000000002183,"g2.H62xG33"
"36","Leg Showcase",11330.52,11336.12,5.60000000000036,"g2.H62xG33"
"37","Freezing",11336.12,11347.76,11.6399999999994,"g2.H62xG33"
"38","Leg Showcase",11347.76,11356.53,8.77000000000044,"g2.H62xG33"
"39","Freezing",11356.53,11363.82,7.28999999999905,"g2.H62xG33"
"40","Leg Showcase",11363.82,11379.43,15.6100000000006,"g2.H62xG33"
"41","Freezing",11379.43,11410.3,30.869999999999,"g2.H62xG33"
