"","Behaviour","START","STOP","Duration","ID"
"1","Courtship.Start",2992.38,2992.83,0.449999999999818,"g1.J110xH67"
"2","Leg Showcase",2992.83,3063.97,71.1399999999999,"g1.J110xH67"
"3","Freezing",3063.97,3109.6,45.6300000000001,"g1.J110xH67"
"4","Leg Showcase",3109.6,3196.57,86.9700000000003,"g1.J110xH67"
"5","Freezing",3196.57,3202.86,6.28999999999996,"g1.J110xH67"
"6","Abdomen Tapping",3202.86,3202.87,0.00999999999976353,"g1.J110xH67"
"7","Freezing",3202.87,3205.82,2.95000000000027,"g1.J110xH67"
"8","Leg Showcase",3205.82,3224.54,18.7199999999998,"g1.J110xH67"
"9","Leg Showcase + Pedipalp Showcase",3224.54,3226.18,1.63999999999987,"g1.J110xH67"
"10","Leg Showcase",3226.18,3270.53,44.3500000000004,"g1.J110xH67"
"11","Abdomen Tapping",3270.53,3270.54,0.00999999999976353,"g1.J110xH67"
"12","Leg Showcase",3270.54,3280.83,10.29,"g1.J110xH67"
"13","Freezing",3280.83,3324.29,43.46,"g1.J110xH67"
"14","Abdomen Tapping",3324.29,3324.3,0.0100000000002183,"g1.J110xH67"
"15","Freezing",3324.3,3327.01,2.71000000000004,"g1.J110xH67"
"16","Leg Showcase",3327.01,3392.89,65.8799999999997,"g1.J110xH67"
"17","Leg Showcase + Pedipalp Showcase",3392.89,3394.7,1.80999999999995,"g1.J110xH67"
"18","Leg Showcase",3394.7,3434.9,40.2000000000003,"g1.J110xH67"
"19","Leg Showcase + Pedipalp Showcase",3434.9,3436.9,2,"g1.J110xH67"
"20","Leg Showcase",3436.9,3440.83,3.92999999999984,"g1.J110xH67"
"21","Freezing",3440.83,3446.26,5.43000000000029,"g1.J110xH67"
"22","Abdomen Tapping",3446.26,3446.27,0.00999999999976353,"g1.J110xH67"
"24","Leg Showcase",3447.15,3510.99,62.8799999999997,"g1.J110xH67"
"27","Freezing",3510.99,3512.53,1.54000000000042,"g1.J110xH67"
"28","Leg Showcase",3512.53,3536.09,23.5599999999999,"g1.J110xH67"
"29","Abdomen Tapping",3536.09,3539.66,3.56999999999971,"g1.J110xH67"
"30","Freezing",3539.66,3555.49,15.8299999999999,"g1.J110xH67"
"31","Pedipalp Showcase",3555.49,3559.91,4.42000000000007,"g1.J110xH67"
"32","Freezing",3559.91,3569.41,9.5,"g1.J110xH67"
"33","Leg Showcase",3569.41,3571.67,2.26000000000022,"g1.J110xH67"
"34","Freezing",3571.67,3590.83,19.1599999999999,"g1.J110xH67"
"35","Leg Showcase",3590.83,3592.2,1.36999999999989,"g1.J110xH67"
"36","Mounting.Start",3592.2,3592.21,0.0100000000002183,"g1.J110xH67"
"37","Leg Showcase + Mounted",3592.21,3593.71,1.5,"g1.J110xH67"
"38","Mounted + Freezing",3593.71,3610.84,17.1300000000001,"g1.J110xH67"
"39","Leg Showcase + Mounted",3610.84,3612.19,1.34999999999991,"g1.J110xH67"
"40","Mounted + Freezing",3612.19,3632.1,19.9099999999999,"g1.J110xH67"
"42","Leg Showcase + Mounted + Pedipalp Showcase",3632.33,3633.74,1.40999999999985,"g1.J110xH67"
"44","Mounted + Freezing",3633.78,3659.71,25.9299999999998,"g1.J110xH67"
"46","Leg Showcase + Mounted + Pedipalp Showcase",3659.79,3661.45,1.65999999999985,"g1.J110xH67"
"48","Mounted + Freezing",3661.5,3677.25,15.75,"g1.J110xH67"
"50","Leg Showcase + Mounted + Pedipalp Showcase",3677.46,3680.54,3.07999999999993,"g1.J110xH67"
"52","Mounted + Freezing",3680.62,3682.6,1.98000000000002,"g1.J110xH67"
"54","Leg Showcase + Mounted + Pedipalp Showcase",3682.7,3683.85,1.15000000000009,"g1.J110xH67"
"56","Mounted + Freezing",3683.9,3696.83,12.9299999999998,"g1.J110xH67"
"58","Leg Showcase + Mounted + Pedipalp Showcase",3696.93,3699.32,2.39000000000033,"g1.J110xH67"
"60","Mounted + Freezing",3699.45,3708.43,8.98000000000002,"g1.J110xH67"
"62","Leg Showcase + Mounted + Pedipalp Showcase",3708.72,3712.71,3.99000000000024,"g1.J110xH67"
"63","Leg Showcase + Mounted",3712.71,3714.3,1.59000000000015,"g1.J110xH67"
"64","Mounted + Freezing",3714.3,3717.72,3.41999999999962,"g1.J110xH67"
"66","Leg Showcase + Mounted + Pedipalp Showcase",3717.82,3721.7,3.87999999999965,"g1.J110xH67"
"68","Mounted + Freezing",3721.79,3734.6,12.8099999999999,"g1.J110xH67"
"70","Leg Showcase + Mounted + Pedipalp Showcase",3734.63,3737.05,2.42000000000007,"g1.J110xH67"
"72","Mounted + Freezing",3737.22,3742.31,5.09000000000015,"g1.J110xH67"
"73","Leg Showcase + Mounted",3742.31,3744.5,2.19000000000005,"g1.J110xH67"
"74","Mounted + Freezing",3744.5,3760.08,15.5799999999999,"g1.J110xH67"
"76","Leg Showcase + Mounted + Pedipalp Showcase",3760.14,3764.16,4.01999999999998,"g1.J110xH67"
"77","Leg Showcase + Mounted",3764.16,3765.47,1.30999999999995,"g1.J110xH67"
"78","Mounted + Freezing",3765.47,3777.8,12.3300000000004,"g1.J110xH67"
"80","Leg Showcase + Mounted + Pedipalp Showcase",3777.85,3778.96,1.11000000000013,"g1.J110xH67"
"81","Leg Showcase + Mounted",3778.96,3783.51,4.55000000000018,"g1.J110xH67"
"82","Mounted + Freezing",3783.51,3804.88,21.3699999999999,"g1.J110xH67"
"83","Leg Showcase + Mounted",3804.88,3806.68,1.79999999999973,"g1.J110xH67"
"84","Leg Showcase + Mounted + Pedipalp Showcase",3806.68,3808.07,1.39000000000033,"g1.J110xH67"
"86","Mounted + Freezing",3808.25,3821.96,13.71,"g1.J110xH67"
"87","Leg Showcase + Mounted",3821.96,3824.63,2.67000000000007,"g1.J110xH67"
"88","Mounted + Freezing",3824.63,3858.81,34.1799999999998,"g1.J110xH67"
"89","Leg Showcase + Mounted",3858.81,3860.83,2.01999999999998,"g1.J110xH67"
"90","Leg Showcase + Mounted + Pedipalp Showcase",3860.83,3862.08,1.25,"g1.J110xH67"
"92","Mounted + Freezing",3862.43,3905.86,43.4300000000003,"g1.J110xH67"
"94","Leg Showcase + Mounted + Pedipalp Showcase",3905.92,3908.02,2.09999999999991,"g1.J110xH67"
"95","Mounted + Pedipalp Showcase",3908.02,3909.23,1.21000000000004,"g1.J110xH67"
"96","Mounted + Freezing",3909.23,3926.34,17.1100000000001,"g1.J110xH67"
"97","Leg Showcase + Mounted",3926.34,3930.79,4.44999999999982,"g1.J110xH67"
"98","Mounted + Freezing",3930.79,3945.61,14.8200000000002,"g1.J110xH67"
"99","Leg Showcase + Mounted",3945.61,3951.96,6.34999999999991,"g1.J110xH67"
"100","Mounted + Freezing",3951.96,3970.63,18.6700000000001,"g1.J110xH67"
"102","Leg Showcase + Mounted + Pedipalp Showcase",3971.2,3973.77,2.57000000000016,"g1.J110xH67"
"104","Mounted + Freezing",3974,3996.83,22.8299999999999,"g1.J110xH67"
"106","Leg Showcase + Mounted + Pedipalp Showcase",3997.69,3999.56,1.86999999999989,"g1.J110xH67"
"108","Mounted + Freezing",3999.75,4026.77,27.02,"g1.J110xH67"
"109","Leg Showcase + Mounted",4026.77,4032.03,5.26000000000022,"g1.J110xH67"
"110","Mounted + Freezing",4032.03,4050.33,18.2999999999997,"g1.J110xH67"
"111","Leg Showcase + Mounted",4050.33,4052.82,2.49000000000024,"g1.J110xH67"
"112","Leg Showcase + Mounted + Pedipalp Showcase",4052.82,4054.72,1.89999999999964,"g1.J110xH67"
"114","Mounted + Freezing",4054.91,4070.28,15.3700000000003,"g1.J110xH67"
"116","Leg Showcase + Mounted + Pedipalp Showcase",4070.64,4072.08,1.44000000000005,"g1.J110xH67"
"117","Leg Showcase + Mounted",4072.08,4074.01,1.93000000000029,"g1.J110xH67"
"118","Mounted + Freezing",4074.01,4091.21,17.1999999999998,"g1.J110xH67"
"119","Leg Showcase + Mounted",4091.21,4092.31,1.09999999999991,"g1.J110xH67"
"120","Leg Showcase + Mounted + Pedipalp Showcase",4092.31,4094.12,1.80999999999995,"g1.J110xH67"
"122","Mounted + Freezing",4094.34,4105.31,10.9700000000003,"g1.J110xH67"
"124","Leg Showcase + Mounted + Pedipalp Showcase",4105.66,4107.93,2.27000000000044,"g1.J110xH67"
"126","Mounted + Freezing",4108.37,4118.88,10.5100000000002,"g1.J110xH67"
"127","Leg Showcase + Mounted",4118.88,4119.95,1.06999999999971,"g1.J110xH67"
"128","Leg Showcase + Mounted + Pedipalp Showcase",4119.95,4121.84,1.89000000000033,"g1.J110xH67"
"130","Mounted + Freezing",4122.01,4137.93,14.9500000000007,"g1.J110xH67"
"134","Leg Showcase + Mounted + Pedipalp Showcase",4138.33,4140.7,2.36999999999989,"g1.J110xH67"
"136","Mounted + Freezing",4141.21,4146.94,5.72999999999956,"g1.J110xH67"
"137","Mounted + Pedipalp Showcase",4146.94,4150.85,3.91000000000076,"g1.J110xH67"
"138","Mounted + Freezing",4150.85,4159.56,8.71000000000004,"g1.J110xH67"
"140","Leg Showcase + Mounted + Pedipalp Showcase",4159.88,4162.85,2.97000000000025,"g1.J110xH67"
"142","Mounted + Freezing",4163.03,4169.59,6.5600000000004,"g1.J110xH67"
"143","Mounted + Pedipalp Showcase",4169.59,4171.14,1.55000000000018,"g1.J110xH67"
"146","Retreat",4171.72,4178.52,6.80000000000018,"g1.J110xH67"
