"","Behaviour","START","STOP","Duration","ID"
"1","Courtship.Start",2763.43,2763.44,0.0100000000002183,"g1.J102xJ206"
"2","Leg Showcase",2763.44,2825.55,60.6999999999998,"g1.J102xJ206"
"7","Freezing",2825.55,2827.97,2.41999999999962,"g1.J102xJ206"
"8","Leg Showcase",2827.97,2833.29,5.32000000000016,"g1.J102xJ206"
"9","Freezing",2833.29,2837.67,4.38000000000011,"g1.J102xJ206"
"10","Leg Showcase",2837.67,2868.83,31.1599999999999,"g1.J102xJ206"
"11","Freezing",2868.83,2872.8,3.97000000000025,"g1.J102xJ206"
"12","Leg Showcase",2872.8,2933.04,60.2399999999998,"g1.J102xJ206"
"13","Freezing",2933.04,2934.36,1.32000000000016,"g1.J102xJ206"
"14","Leg Showcase",2934.36,2938.63,4.26999999999998,"g1.J102xJ206"
"15","Freezing",2938.63,2946.9,8.26999999999998,"g1.J102xJ206"
"16","Abdomen Tapping",2946.9,2946.91,0.00999999999976353,"g1.J102xJ206"
"17","Freezing",2946.91,2950.48,3.57000000000016,"g1.J102xJ206"
"18","Leg Showcase",2950.48,2982.81,32.3299999999999,"g1.J102xJ206"
"19","Freezing",2982.81,2998.83,16.02,"g1.J102xJ206"
"20","Abdomen Tapping",2998.83,2998.84,0.0100000000002183,"g1.J102xJ206"
"21","Freezing",2998.84,2999.99,1.14999999999964,"g1.J102xJ206"
"22","Leg Showcase",2999.99,3003.19,3.20000000000027,"g1.J102xJ206"
"23","Freezing",3003.19,3019.2,16.0099999999998,"g1.J102xJ206"
"24","Leg Showcase",3019.2,3025.28,6.08000000000038,"g1.J102xJ206"
"25","Freezing",3025.28,3026.41,1.12999999999965,"g1.J102xJ206"
"26","Leg Showcase",3026.41,3067.82,41.4100000000003,"g1.J102xJ206"
"27","Freezing",3067.82,3069.33,1.50999999999976,"g1.J102xJ206"
"28","Leg Showcase",3069.33,3081.91,12.5799999999999,"g1.J102xJ206"
"29","Freezing",3081.91,3083.99,2.07999999999993,"g1.J102xJ206"
"30","Leg Showcase",3083.99,3121.19,37.2000000000003,"g1.J102xJ206"
"31","Freezing",3121.19,3128.49,7.29999999999973,"g1.J102xJ206"
"32","Leg Showcase",3128.49,3140.7,12.21,"g1.J102xJ206"
"33","Freezing",3140.7,3143.37,2.67000000000007,"g1.J102xJ206"
"34","Leg Showcase",3143.37,3150.84,7.47000000000025,"g1.J102xJ206"
"35","Freezing",3150.84,3153.72,2.87999999999965,"g1.J102xJ206"
"36","Abdomen Tapping",3153.72,3153.73,0.0100000000002183,"g1.J102xJ206"
"38","Leg Showcase",3154.13,3157.97,3.83999999999969,"g1.J102xJ206"
"39","Freezing",3157.97,3173.31,15.3400000000001,"g1.J102xJ206"
"40","Abdomen Tapping",3173.31,3173.32,0.0100000000002183,"g1.J102xJ206"
"42","Leg Showcase",3173.63,3178.55,4.92000000000007,"g1.J102xJ206"
"43","Freezing",3178.55,3190.02,11.4699999999998,"g1.J102xJ206"
"44","Leg Showcase",3190.02,3192.64,2.61999999999989,"g1.J102xJ206"
"45","Freezing",3192.64,3202.44,9.09999999999991,"g1.J102xJ206"
"49","Leg Showcase + Pedipalp Showcase",3203.07,3204.62,1.54999999999973,"g1.J102xJ206"
"51","Freezing",3204.87,3227.59,22.7200000000003,"g1.J102xJ206"
"53","Leg Showcase + Pedipalp Showcase",3227.87,3229.25,1.38000000000011,"g1.J102xJ206"
"54","Freezing",3229.25,3244.23,14.98,"g1.J102xJ206"
"56","Leg Showcase + Pedipalp Showcase",3244.32,3245.86,1.53999999999996,"g1.J102xJ206"
"57","Freezing",3245.86,3279.83,33.9699999999998,"g1.J102xJ206"
"58","Mounting.Start",3279.83,3279.84,0.0100000000002183,"g1.J102xJ206"
"61","Leg Showcase + Mounted + Pedipalp Showcase",3279.96,3292.7,12.7399999999998,"g1.J102xJ206"
"62","Mounted + Freezing",3292.7,3308.4,15.7000000000003,"g1.J102xJ206"
"64","Leg Showcase + Mounted + Pedipalp Showcase",3308.5,3313.24,4.73999999999978,"g1.J102xJ206"
"65","Mounted + Freezing",3313.24,3324.29,11.0500000000002,"g1.J102xJ206"
"67","Leg Showcase + Mounted + Pedipalp Showcase",3324.3,3328.74,4.4399999999996,"g1.J102xJ206"
"68","Mounted + Freezing",3328.74,3340.63,11.8900000000003,"g1.J102xJ206"
"70","Leg Showcase + Mounted + Pedipalp Showcase",3340.66,3344.71,4.05000000000018,"g1.J102xJ206"
"71","Mounted + Freezing",3344.71,3354.02,9.30999999999995,"g1.J102xJ206"
"73","Leg Showcase + Mounted + Pedipalp Showcase",3354.07,3357.24,3.16999999999962,"g1.J102xJ206"
"75","Mounted + Freezing",3357.29,3380.85,23.5599999999999,"g1.J102xJ206"
"77","Leg Showcase + Mounted + Pedipalp Showcase",3380.87,3384.17,3.30000000000018,"g1.J102xJ206"
"79","Mounted + Freezing",3384.19,3418.26,34.0700000000002,"g1.J102xJ206"
"81","Leg Showcase + Mounted + Pedipalp Showcase",3418.3,3422.42,4.11999999999989,"g1.J102xJ206"
"82","Mounted + Freezing",3422.42,3436.86,14.4400000000001,"g1.J102xJ206"
"84","Leg Showcase + Mounted + Pedipalp Showcase",3436.88,3439.6,2.7199999999998,"g1.J102xJ206"
"85","Mounted + Freezing",3439.6,3458.06,18.46,"g1.J102xJ206"
"87","Leg Showcase + Mounted + Pedipalp Showcase",3458.1,3463.79,5.69000000000005,"g1.J102xJ206"
"88","Mounted + Freezing",3463.79,3483.79,20,"g1.J102xJ206"
"90","Leg Showcase + Mounted + Pedipalp Showcase",3483.82,3487.75,3.92999999999984,"g1.J102xJ206"
"91","Mounted + Freezing",3487.75,3498.29,10.54,"g1.J102xJ206"
"93","Leg Showcase + Mounted + Pedipalp Showcase",3498.34,3502.42,4.07999999999993,"g1.J102xJ206"
"94","Mounted + Freezing",3502.42,3510.48,8.05999999999995,"g1.J102xJ206"
"96","Leg Showcase + Mounted + Pedipalp Showcase",3510.54,3514.78,4.24000000000024,"g1.J102xJ206"
"97","Mounted + Freezing",3514.78,3525.67,10.8899999999999,"g1.J102xJ206"
"99","Leg Showcase + Mounted + Pedipalp Showcase",3525.72,3529.24,3.51999999999998,"g1.J102xJ206"
"100","Mounted + Freezing",3529.24,3542.06,12.8200000000002,"g1.J102xJ206"
"102","Leg Showcase + Mounted + Pedipalp Showcase",3542.08,3547.36,5.2800000000002,"g1.J102xJ206"
"103","Mounted + Freezing",3547.36,3556.27,8.90999999999985,"g1.J102xJ206"
"105","Leg Showcase + Mounted + Pedipalp Showcase",3556.3,3560.18,3.87999999999965,"g1.J102xJ206"
"106","Mounted + Freezing",3560.18,3574.28,14.1000000000004,"g1.J102xJ206"
"108","Leg Showcase + Mounted + Pedipalp Showcase",3574.39,3576.54,2.15000000000009,"g1.J102xJ206"
"109","Mounted + Freezing",3576.54,3582.33,5.78999999999996,"g1.J102xJ206"
"111","Leg Showcase + Mounted + Pedipalp Showcase",3582.38,3586.43,4.04999999999973,"g1.J102xJ206"
"112","Mounted + Freezing",3586.43,3596.41,9.98000000000002,"g1.J102xJ206"
"114","Leg Showcase + Mounted + Pedipalp Showcase",3596.43,3599.32,2.89000000000033,"g1.J102xJ206"
"115","Mounted + Freezing",3599.32,3610.49,11.1699999999996,"g1.J102xJ206"
"117","Leg Showcase + Mounted + Pedipalp Showcase",3610.58,3613.74,3.15999999999985,"g1.J102xJ206"
"118","Mounted + Freezing",3613.74,3627.7,13.96,"g1.J102xJ206"
"120","Leg Showcase + Mounted + Pedipalp Showcase",3627.74,3631.23,3.49000000000024,"g1.J102xJ206"
"121","Mounted + Freezing",3631.23,3645.36,14.1300000000001,"g1.J102xJ206"
"123","Leg Showcase + Mounted + Pedipalp Showcase",3645.41,3648.78,3.37000000000035,"g1.J102xJ206"
"124","Mounted + Freezing",3648.78,3658.02,9.23999999999978,"g1.J102xJ206"
"126","Leg Showcase + Mounted + Pedipalp Showcase",3658.06,3663.26,5.20000000000027,"g1.J102xJ206"
"128","Mounted + Freezing",3663.31,3669.05,5.74000000000024,"g1.J102xJ206"
