"","Behaviour","START","STOP","Duration","ID"
"1","Courtship.Start",4281.84,4283.04,1.19999999999982,"g1.H45xH65"
"2","Leg Showcase",4283.04,4303.11,20.0699999999997,"g1.H45xH65"
"3","Abdomen Tapping",4303.11,4303.12,0.0100000000002183,"g1.H45xH65"
"4","Leg Showcase",4303.12,4305.37,2.25,"g1.H45xH65"
"5","Freezing",4305.37,4307.64,2.27000000000044,"g1.H45xH65"
"6","Leg Showcase",4307.64,4323.24,15.5999999999995,"g1.H45xH65"
"7","Abdomen Tapping",4323.24,4323.25,0.0100000000002183,"g1.H45xH65"
"8","Leg Showcase",4323.25,4347.93,24.2600000000002,"g1.H45xH65"
"11","Freezing",4347.93,4354.87,6.9399999999996,"g1.H45xH65"
"12","Leg Showcase",4354.87,4365.82,10.9499999999998,"g1.H45xH65"
"13","Freezing",4365.82,4368.06,2.24000000000069,"g1.H45xH65"
"14","Leg Showcase",4368.06,4383.97,15.9099999999999,"g1.H45xH65"
"15","Freezing",4383.97,4385.56,1.59000000000015,"g1.H45xH65"
"16","Leg Showcase",4385.56,4395.74,9.21999999999935,"g1.H45xH65"
"19","Freezing",4395.74,4398.69,2.94999999999982,"g1.H45xH65"
"20","Leg Showcase",4398.69,4408.2,9.51000000000022,"g1.H45xH65"
"21","Leg Showcase + Pedipalp Showcase",4408.2,4445.25,36.7600000000002,"g1.H45xH65"
"24","Freezing",4445.25,4450.2,4.94999999999982,"g1.H45xH65"
"25","Pedipalp Showcase",4450.2,4452.3,2.10000000000036,"g1.H45xH65"
"27","Leg Showcase",4452.86,4455.18,2.32000000000062,"g1.H45xH65"
"28","Abdomen Tapping",4455.18,4455.19,0.00999999999930878,"g1.H45xH65"
"29","Leg Showcase",4455.19,4457.53,2.34000000000015,"g1.H45xH65"
"30","Leg Showcase + Pedipalp Showcase",4457.53,4462.01,4.48000000000047,"g1.H45xH65"
"31","Leg Showcase",4462.01,4466.71,4.69999999999982,"g1.H45xH65"
"32","Leg Showcase + Pedipalp Showcase",4466.71,4475.57,8.85999999999967,"g1.H45xH65"
"33","Freezing",4475.57,4477.41,1.84000000000015,"g1.H45xH65"
"35","Leg Showcase + Pedipalp Showcase",4477.44,4482.4,4.96000000000004,"g1.H45xH65"
"37","Freezing",4483.2,4485.12,1.92000000000007,"g1.H45xH65"
"38","Abdomen Tapping",4485.12,4485.13,0.0100000000002183,"g1.H45xH65"
"39","Freezing",4485.13,4486.38,1.25,"g1.H45xH65"
"40","Leg Showcase",4486.38,4490.08,3.69999999999982,"g1.H45xH65"
"41","Freezing",4490.08,4516.75,26.6700000000001,"g1.H45xH65"
"42","Abdomen Tapping",4516.75,4516.76,0.0100000000002183,"g1.H45xH65"
"43","Freezing",4516.76,4520.1,3.34000000000015,"g1.H45xH65"
"44","Leg Showcase",4520.1,4522.59,2.48999999999978,"g1.H45xH65"
"45","Freezing",4522.59,4532.53,9.9399999999996,"g1.H45xH65"
"46","Leg Showcase",4532.53,4539.15,6.61999999999989,"g1.H45xH65"
"47","Freezing",4539.15,4543.16,4.01000000000022,"g1.H45xH65"
"48","Leg Showcase",4543.16,4564.59,20.7300000000005,"g1.H45xH65"
"51","Leg Showcase + Pedipalp Showcase",4564.59,4570.31,5.72000000000025,"g1.H45xH65"
"52","Leg Showcase",4570.31,4574.88,4.56999999999971,"g1.H45xH65"
"53","Leg Showcase + Pedipalp Showcase",4574.88,4580.38,5.5,"g1.H45xH65"
"54","Leg Showcase",4580.38,4589.4,9.01999999999953,"g1.H45xH65"
"55","Leg Showcase + Pedipalp Showcase",4589.4,4591.52,2.1200000000008,"g1.H45xH65"
"57","Freezing",4591.54,4593.12,1.57999999999993,"g1.H45xH65"
"58","Abdomen Tapping",4593.12,4593.13,0.0100000000002183,"g1.H45xH65"
"60","Leg Showcase",4593.68,4601.52,7.84000000000015,"g1.H45xH65"
"61","Freezing",4601.52,4606.26,4.73999999999978,"g1.H45xH65"
"62","Abdomen Tapping",4606.26,4606.27,0.0100000000002183,"g1.H45xH65"
"63","Freezing",4606.27,4607.45,1.17999999999938,"g1.H45xH65"
"64","Leg Showcase",4607.45,4610.93,3.48000000000047,"g1.H45xH65"
"65","Freezing",4610.93,4643.43,32.5,"g1.H45xH65"
"66","Leg Showcase",4643.43,4645.43,2,"g1.H45xH65"
"67","Grooming",4645.43,4677.72,32.29,"g1.H45xH65"
"68","Leg Showcase",4677.72,4703.27,25.5500000000002,"g1.H45xH65"
"69","Freezing",4703.27,4706.2,2.92999999999938,"g1.H45xH65"
"70","Abdomen Tapping",4706.2,4706.21,0.0100000000002183,"g1.H45xH65"
"72","Leg Showcase",4706.65,4712.21,5.5600000000004,"g1.H45xH65"
"73","Freezing",4712.21,4717.62,5.40999999999985,"g1.H45xH65"
"75","Leg Showcase + Pedipalp Showcase",4718.35,4719.48,1.1299999999992,"g1.H45xH65"
"76","Leg Showcase",4719.48,4720.89,1.41000000000076,"g1.H45xH65"
"77","Freezing",4720.89,4728.21,7.31999999999971,"g1.H45xH65"
"78","Leg Showcase",4728.21,4750.84,22.6300000000001,"g1.H45xH65"
"79","Leg Showcase + Pedipalp Showcase",4750.84,4753.66,2.81999999999971,"g1.H45xH65"
"80","Abdomen Tapping",4753.66,4753.67,0.0100000000002183,"g1.H45xH65"
"81","Leg Showcase + Pedipalp Showcase",4753.67,4757.37,3.69999999999982,"g1.H45xH65"
"82","Freezing",4757.37,4765.39,8.02000000000044,"g1.H45xH65"
"83","Abdomen Tapping",4765.39,4765.4,0.00999999999930878,"g1.H45xH65"
"85","Leg Showcase",4765.88,4772.29,6.40999999999985,"g1.H45xH65"
"86","Freezing",4772.29,4786.18,13.8900000000003,"g1.H45xH65"
"87","Leg Showcase",4786.18,4787.68,1.5,"g1.H45xH65"
"88","Freezing",4787.68,4826.23,38.5499999999993,"g1.H45xH65"
"90","Leg Showcase + Pedipalp Showcase",4827.2,4828.29,1.09000000000015,"g1.H45xH65"
"91","Leg Showcase",4828.29,4830.31,2.02000000000044,"g1.H45xH65"
"92","Freezing",4830.31,4843.14,12.8299999999999,"g1.H45xH65"
"93","Leg Showcase",4843.14,4845.66,2.51999999999953,"g1.H45xH65"
"94","Leg Showcase + Pedipalp Showcase",4845.66,4848.58,2.92000000000007,"g1.H45xH65"
"95","Freezing",4848.58,4852.05,3.47000000000025,"g1.H45xH65"
"96","Leg Showcase",4852.05,4855.96,3.90999999999985,"g1.H45xH65"
"97","Freezing",4855.96,4862.99,7.02999999999975,"g1.H45xH65"
"98","Leg Showcase",4862.99,4864.22,1.23000000000047,"g1.H45xH65"
"99","Freezing",4864.22,4899.42,35.1999999999998,"g1.H45xH65"
"100","Leg Showcase",4899.42,4902.77,2.75,"g1.H45xH65"
"103","Freezing",4902.77,4941.2,38.4299999999994,"g1.H45xH65"
"104","Leg Showcase",4941.2,4955.3,14.1000000000004,"g1.H45xH65"
"105","Freezing",4955.3,5028.14,72.8400000000001,"g1.H45xH65"
"106","Abdomen Tapping",5028.14,5028.15,0.00999999999930878,"g1.H45xH65"
"107","Freezing",5028.15,5048.85,20.7000000000007,"g1.H45xH65"
"108","Abdomen Tapping",5048.85,5048.86,0.00999999999930878,"g1.H45xH65"
"109","Freezing",5048.86,5051.01,2.15000000000055,"g1.H45xH65"
"110","Leg Showcase",5051.01,5052.79,1.77999999999975,"g1.H45xH65"
"111","Freezing",5052.79,5097.26,44.4700000000003,"g1.H45xH65"
"112","Leg Showcase",5097.26,5098.97,1.71000000000004,"g1.H45xH65"
"113","Freezing",5098.97,5112.27,13.3000000000002,"g1.H45xH65"
