"","Behaviour","START","STOP","Duration","ID"
"1","Courtship.Start",2510.15,2516.57,6.42000000000007,"g1.J124xG42"
"2","Leg Showcase",2516.57,2524.57,8,"g1.J124xG42"
"3","Freezing",2524.57,2860.22,335.65,"g1.J124xG42"
"4","Leg Showcase",2860.22,2868.05,7.83000000000038,"g1.J124xG42"
"5","Freezing",2868.05,2869.26,1.21000000000004,"g1.J124xG42"
"6","Leg Showcase",2869.26,2891.22,19.8199999999993,"g1.J124xG42"
"13","Freezing",2891.22,2893.3,2.08000000000038,"g1.J124xG42"
"14","Leg Showcase",2893.3,2897.16,3.85999999999967,"g1.J124xG42"
"15","Freezing",2897.16,2898.76,1.60000000000036,"g1.J124xG42"
"16","Leg Showcase",2898.76,2921.65,22.0099999999998,"g1.J124xG42"
"19","Freezing",2921.65,2923.51,1.86000000000013,"g1.J124xG42"
"20","Leg Showcase",2923.51,2940.76,17.25,"g1.J124xG42"
"21","Freezing",2940.76,2946.25,5.48999999999978,"g1.J124xG42"
"22","Leg Showcase",2946.25,2964.14,17.8899999999999,"g1.J124xG42"
"23","Abdomen Tapping",2964.14,2964.15,0.0100000000002183,"g1.J124xG42"
"24","Leg Showcase",2964.15,2965.79,1.63999999999987,"g1.J124xG42"
"25","Freezing",2965.79,2966.91,1.11999999999989,"g1.J124xG42"
"26","Leg Showcase",2966.91,2987.2,20.29,"g1.J124xG42"
"27","Freezing",2987.2,2989.5,2.30000000000018,"g1.J124xG42"
"28","Leg Showcase",2989.5,2991.21,1.71000000000004,"g1.J124xG42"
"29","Freezing",2991.21,2996.75,5.53999999999996,"g1.J124xG42"
"30","Leg Showcase",2996.75,3009.71,12.96,"g1.J124xG42"
"31","Freezing",3009.71,3012.76,3.05000000000018,"g1.J124xG42"
"32","Leg Showcase",3012.76,3019.8,7.03999999999996,"g1.J124xG42"
"33","Freezing",3019.8,3033.19,13.3899999999999,"g1.J124xG42"
"34","Leg Showcase",3033.19,3041.26,8.07000000000016,"g1.J124xG42"
"35","Freezing",3041.26,3044.88,3.61999999999989,"g1.J124xG42"
"36","Leg Showcase",3044.88,3058.42,13.54,"g1.J124xG42"
"37","Freezing",3058.42,3069.89,11.4699999999998,"g1.J124xG42"
"38","Leg Showcase",3069.89,3074.01,4.12000000000035,"g1.J124xG42"
"39","Freezing",3074.01,3094.32,20.3099999999999,"g1.J124xG42"
"40","Leg Showcase",3094.32,3098.87,4.54999999999973,"g1.J124xG42"
"41","Abdomen Tapping",3098.87,3098.88,0.0100000000002183,"g1.J124xG42"
"42","Leg Showcase",3098.88,3114.61,15.73,"g1.J124xG42"
"43","Freezing",3114.61,3116.57,1.96000000000004,"g1.J124xG42"
"44","Leg Showcase",3116.57,3119.64,3.06999999999971,"g1.J124xG42"
"45","Freezing",3119.64,3121.91,2.26999999999998,"g1.J124xG42"
"46","Leg Showcase",3121.91,3124.87,2.96000000000004,"g1.J124xG42"
"47","Freezing",3124.87,3126.05,1.18000000000029,"g1.J124xG42"
"48","Leg Showcase",3126.05,3132.37,6.31999999999971,"g1.J124xG42"
"49","Freezing",3132.37,3137.69,5.32000000000016,"g1.J124xG42"
"50","Abdomen Tapping",3137.69,3137.7,0.00999999999976353,"g1.J124xG42"
"52","Leg Showcase",3137.85,3182.17,44.3200000000002,"g1.J124xG42"
"53","Freezing",3182.17,3274.21,92.04,"g1.J124xG42"
"54","Abdomen Tapping",3274.21,3274.22,0.00999999999976353,"g1.J124xG42"
"55","Freezing",3274.22,3278.16,3.94000000000005,"g1.J124xG42"
"56","Leg Showcase",3278.16,3281.03,2.87000000000035,"g1.J124xG42"
"57","Freezing",3281.03,3312.41,31.3799999999997,"g1.J124xG42"
"58","Abdomen Tapping",3312.41,3312.42,0.0100000000002183,"g1.J124xG42"
"59","Freezing",3312.42,3316.54,4.11999999999989,"g1.J124xG42"
"60","Leg Showcase",3316.54,3329.14,12.5999999999999,"g1.J124xG42"
"61","Abdomen Tapping",3329.14,3329.15,0.0100000000002183,"g1.J124xG42"
"62","Leg Showcase",3329.15,3348.77,19.6199999999999,"g1.J124xG42"
"63","Abdomen Tapping",3348.77,3348.78,0.0100000000002183,"g1.J124xG42"
"64","Leg Showcase",3348.78,3367.18,18.3999999999996,"g1.J124xG42"
"65","Freezing",3367.18,3383.96,16.7800000000002,"g1.J124xG42"
"66","Leg Showcase",3383.96,3404.73,20.77,"g1.J124xG42"
"67","Freezing",3404.73,3414.4,9.67000000000007,"g1.J124xG42"
"68","Abdomen Tapping",3414.4,3414.44,0.0399999999999636,"g1.J124xG42"
"69","Leg Showcase",3414.44,3426.58,12.1399999999999,"g1.J124xG42"
"70","Freezing",3426.58,3429.62,3.03999999999996,"g1.J124xG42"
"71","Leg Showcase",3429.62,3449.69,20.0700000000002,"g1.J124xG42"
"72","Freezing",3449.69,3470.45,20.7599999999998,"g1.J124xG42"
"73","Abdomen Tapping",3470.45,3470.46,0.0100000000002183,"g1.J124xG42"
"74","Freezing",3470.46,3478.99,8.52999999999975,"g1.J124xG42"
"75","Leg Showcase",3478.99,3495.67,16.6800000000003,"g1.J124xG42"
"76","Freezing",3495.67,3500.9,5.23000000000002,"g1.J124xG42"
"77","Abdomen Tapping",3500.9,3500.91,0.00999999999976353,"g1.J124xG42"
"78","Leg Showcase",3500.91,3507.02,6.11000000000013,"g1.J124xG42"
"80","Abdomen Tapping",3507.05,3507.09,0.0399999999999636,"g1.J124xG42"
"81","Leg Showcase",3507.09,3513.69,6.59999999999991,"g1.J124xG42"
"82","Freezing",3513.69,3531.2,17.5099999999998,"g1.J124xG42"
"83","Abdomen Tapping",3531.2,3531.21,0.0100000000002183,"g1.J124xG42"
